Title_ID,Title_Name,Sony_Game_Name,Editions,Has_Updates,Update_Count,Latest_Version,Total_Size_MB,Status
CUSA19619,Sushi Break,,Original,False,0,,0.0,no_updates
CUSA19627,Need for Speed™ Heat,,,False,0,,0.0,no_updates
CUSA19628,NHL 21,14 LoremIpsum,Retail Test Beta,True,4,02.43,13815.375,found
CUSA19630,Legends of Ethernal,Legends of Ethernal,Original,True,1,01.02,198.9375,found
CUSA19622,Minecraft: PlayStation®4 Edition,,Original,False,0,,0.0,no_updates
CUSA19626,Apex Legends,Apex Legends,Retail Beta Test,True,15,01.68,60837.375,found
CUSA19631,サムライフォース：斬！,サムライフォース：斬！,Original,True,1,01.03,3585.5,found
CUSA19625,FIFA 21,6 LOREMIPSUM,Beta,True,10,01.38,40155.875,found
CUSA19629,Higgins,Higgins,Original,True,7,02.30,25722.625,found
CUSA19640,Persona 5 Strikers,,Original,False,0,,0.0,no_updates
CUSA19633,Battle Axe,Battle Axe,Original,True,1,01.01,50.375,found
CUSA19638,Police Simulator: Patrol Officers,Police Simulator: Patrol Officers,Original,True,1,01.66,3767.125,found
CUSA19632,Blue Fire,Blue Fire,Original,True,1,01.07,2952.625,found
CUSA19637,The Legend of Heroes: Trails of Cold Steel IV,The Legend of Heroes: Trails of Cold Steel IV,Original,True,1,01.02,186.1875,found
CUSA19634,Gearshifters,Gearshifters™,Collector's Edition Original,True,1,01.03,334.25,found
CUSA19641,Contraptions,,Original,False,0,,0.0,no_updates
CUSA19639,Nexomon: Extinction,Nexomon: Extinction,Original,True,1,02.01,1841.9375,found
CUSA19647,Blaster Master Zero,Blaster Master Zero,Original,True,1,01.01,178.625,found
CUSA19636,UFC 4,EA SPORTS™ UFC® 4 Beta,Beta,True,1,01.01,75.75,found
CUSA19642,スーパーマッシュ,,,False,0,,0.0,no_updates
CUSA19643,Blaster Master Zero,Blaster Master Zero,Original,True,1,01.01,178.625,found
CUSA19651,GU1,GU1,Original,True,1,01.11,807.375,found
CUSA19635,DreamWorks Spirit Lucky's Big Adventure,Dreamworks Spirit Lucky's Big Adventure,Original,True,1,01.03,2682.625,found
CUSA19648,Blaster Master Zero II,Blaster Master Zero 2,Original,True,1,01.04,65.375,found
CUSA19649,魔界戦記ディスガイア６,魔界戦記ディスガイア６,Original,True,1,01.32,1380.25,found
CUSA19644,Blaster Master Zero II,Blaster Master Zero 2,Original,True,1,01.04,65.375,found
CUSA19650,Guilty Gear: Strive,,,False,0,,0.0,no_updates
CUSA20006,SIE TEST 4 Avatar 1,,,False,0,,0.0,no_updates
CUSA19652,7 LoremIpsum,,,False,0,,0.0,no_updates
CUSA20020,Endless Fables: Dark Moor,,Original,False,0,,0.0,no_updates
CUSA20021,Pity Pit,,Original,False,0,,0.0,no_updates
CUSA20013,Generic Avatar 6,,,False,0,,0.0,no_updates
CUSA20010,Generic Avatar 4,,,False,0,,0.0,no_updates
CUSA20011,Generic Avatar 5,,,False,0,,0.0,no_updates
CUSA20016,Generic Avatar 7,,,False,0,,0.0,no_updates
CUSA20023,Street Power Football,Street Power Football,Original,True,1,01.02,2989.25,found
CUSA20014,Generic Static Theme 2,,,False,0,,0.0,no_updates
CUSA20022,Many Faces,,Original,False,0,,0.0,no_updates
CUSA20027,F1 2020,F1® 2020,Original,True,3,01.19,11599.25,found
CUSA20009,Generic Avatar,,,False,0,,0.0,no_updates
CUSA20026,TALES FROM THE BORDERLANDS: SEASON ONE,,,False,0,,0.0,no_updates
CUSA20024,Street Power Football,Street Power Football,Original,True,1,01.02,2989.25,found
CUSA20025,Miden Tower,,Original,False,0,,0.0,no_updates
CUSA20034,The Legend of Heroes: Trails of Cold Steel IV,The Legend of Heroes: Trails of Cold Steel IV,Original,True,1,01.02,186.1875,found
CUSA20036,Blaster Master Zero,Blaster Master Zero,Original,True,1,01.01,178.625,found
CUSA20040,Persona 5 Strikers,,Original,False,0,,0.0,no_updates
CUSA20028,SnowRunner,SnowRunner,Original,True,10,01.62,37831.3125,found
CUSA20035,Gearshifters,Gearshifters™,Original,True,1,01.03,334.25,found
CUSA20039,Endless Fables: Dark Moor,,Original,False,0,,0.0,no_updates
CUSA20038,Pity Pit,,Original,False,0,,0.0,no_updates
CUSA20031,Pushy and Pully in Blockland,,Original,False,0,,0.0,no_updates
CUSA20037,Blaster Master Zero II,Blaster Master Zero 2,Original,True,1,01.04,65.375,found
CUSA20030,Naught,Naught,Original,True,1,02.02,330.625,found
CUSA20029,Azure Reflections,Azure Reflections,Original,True,1,01.01,11.9375,found
CUSA20033,THE RECYCLING HEROES,,Original,False,0,,0.0,no_updates
CUSA20047,Call of Duty: Black Ops Cold War,Call of Duty®: Black Ops Cold War - Alpha,Alpha,True,2,01.02,5224.8125,found
CUSA20048,The Dungeon of Naheulbeuk: The Amulet of Chaos,The Dungeon of Naheulbeuk: the Amulet of Chaos,Original Original,True,2,01.09,5115.0,found
CUSA20042,Brotherhood United,,Original,False,0,,0.0,no_updates
CUSA20043,The Dungeon of Naheulbeuk: The Amulet of Chaos,The Dungeon of Naheulbeuk: the Amulet of Chaos,Original,True,2,01.08,5115.0,found
CUSA20044,VARENJE: DON'T TOUCH THE BERRIES,,,False,0,,0.0,no_updates
CUSA20051,Panzer Dragoon: Remake,Panzer Dragoon: Remake,Original,True,1,01.01,327.0,found
CUSA20050,Minecraft: PlayStation®4 Edition,,Original,False,0,,0.0,no_updates
CUSA20049,PRIMAL HUNT,,,False,0,,0.0,no_updates
CUSA20041,Many Faces,,Original,False,0,,0.0,no_updates
CUSA20045,Follia - Dear Father,,,False,0,,0.0,no_updates
CUSA20057,Pity Pit,,Original,False,0,,0.0,no_updates
CUSA20053,Pinstripe,Pinstripe,Original,True,1,01.02,1243.625,found
CUSA20055,Death Tales,,,False,0,,0.0,no_updates
CUSA20052,CUSA20052_00,,,False,0,,0.0,no_updates
CUSA20046,The Red Door,The Red Door,Original,True,20,01.05,79733.5,found
CUSA20059,Many Faces,,Original,False,0,,0.0,no_updates
CUSA20056,UFC 4,EA SPORTS™ UFC® 4 Beta,Beta,True,1,01.01,75.75,found
CUSA20065,Party Panic,Party Panic,Original,True,1,01.05,355.375,found
CUSA20058,Brotherhood United,,Original,False,0,,0.0,no_updates
CUSA20066,Demetrios: The Big Cynical Adventure,,Original,False,0,,0.0,no_updates
CUSA20068,Revenge of Justice,,,False,0,,0.0,no_updates
CUSA20061,War Theatre: Blood of Winter,,,False,0,,0.0,no_updates
CUSA20060,Pity Pit,,Original,False,0,,0.0,no_updates
CUSA20064,Riddled Corpses EX,,Original,False,0,,0.0,no_updates
CUSA20067,Strawberry Vinegar,,Original,False,0,,0.0,no_updates
CUSA20073,Call of Duty: Black Ops Cold War,Call of Duty®: Black Ops Cold War - Alpha,Alpha,True,2,01.02,5861.3125,found
CUSA20078,Scott Pilgrim vs. the World: The Game: Complete Edition,Scott Pilgrim vs. the World: The Game,Original,True,1,01.03,128.125,found
CUSA20069,Umihara Kawase BaZooKa!,,Original,False,0,,0.0,no_updates
CUSA20077,Kandagawa Jet Girls — Digital Soundtrack,,Original,False,0,,0.0,no_updates
CUSA20072,KUUKIYOMI: Consider It!,,Original,False,0,,0.0,no_updates
CUSA20075,Umihara Kawase BaZooKa!,,Original,False,0,,0.0,no_updates
CUSA20076,Wintermoor Tactics Club,,Original,False,0,,0.0,no_updates
CUSA20079,Red Wings: Aces of the Sky,,Original,False,0,,0.0,no_updates
CUSA20074,The Red Door,The Red Door,Original,True,20,01.05,79733.5,found
CUSA20080,Kingdom Majestic,,,False,0,,0.0,no_updates
CUSA20081,Red Wings: Aces of the Sky,Red Wings: Aces of the Sky,Original,True,1,01.01,321.1875,found
CUSA20071,Can Androids Pray: Blue,,,False,0,,0.0,no_updates
CUSA20084,Ys Musical Selections: Past and Present,,Original,False,0,,0.0,no_updates
CUSA20070,Ghost of Tsushima,,,False,0,,0.0,no_updates
CUSA20085,Scott Pilgrim vs. the World: The Game: Complete Edition,Scott Pilgrim vs. the World: The Game,Original,True,1,01.03,127.625,found
CUSA20082,Little Big Workshop,Little Big Workshop,Original,True,1,01.08,477.6875,found
CUSA20090,Naught,Naught,Original,True,1,02.02,330.625,found
CUSA20083,Brotherhood United,,Original,False,0,,0.0,no_updates
CUSA20091,Azure Reflections,Azure Reflections,Original,True,1,01.01,11.9375,found
CUSA20092,Radical Rabbit Stew,Radical Rabbit Stew,Original,True,1,01.04,189.125,found
CUSA20097,Thief Simulator,Thief Simulator,Original,True,1,01.07,3717.9375,found
CUSA20087,Save Your Nuts,,Original,False,0,,0.0,no_updates
CUSA20096,Superliminal,Superliminal,Original,True,3,01.07,10989.75,found
CUSA20088,SAVE YOUR NUTS,,,False,0,,0.0,no_updates
CUSA20099,G.I. Joe: Operation Blackout,G.I. JOE: Operation Blackout,Original,True,2,01.07,4554.8125,found
CUSA20100,Project Cars 3,Project CARS 3,Original,True,10,01.13,39667.5625,found
CUSA20086,Wintermoor Tactics Club,,Original,False,0,,0.0,no_updates
CUSA20102,Thief Simulator,Thief Simulator,Original,True,1,01.07,3717.9375,found
CUSA20095,G.I. Joe: Operation Blackout,G.I. JOE: Operation Blackout,Original,True,2,01.07,4554.9375,found
CUSA20093,Star Wars: Squadrons,,,False,0,,0.0,no_updates
CUSA20098,Let's Sing 2021,,,False,0,,0.0,no_updates
CUSA20103,Xabi,,,False,0,,0.0,no_updates
CUSA20089,GUNS AND NOTES,,,False,0,,0.0,no_updates
CUSA20110,Super Animal Royale,Super Animal Royale,Original,True,1,01.37,1567.25,found
CUSA20106,HiQ Ace Unlimited,HiQ Ace Unlimited,Original,True,1,01.07,711.8125,found
CUSA20101,Tcheco in the Castle of Lucio,Tcheco in the Castle of Lucio,Original,True,1,01.01,113.125,found
CUSA20108,Super Animal Royale,Super Animal Royale,Original,True,1,01.37,1567.25,found
CUSA20104,Children of Morta,チルドレン・オブ・モルタ　～家族の絆の物語～,Original,True,1,01.04,1599.625,found
CUSA20094,GENSOU SkyDrift,GENSOU SkyDrift,,True,1,01.01,118.25,found
CUSA20111,HiQ Ace Unlimited,HiQ Ace Unlimited,Original,True,1,01.07,711.8125,found
CUSA20105,A Hero and a Garden,A HERO AND A GARDEN,Original,True,1,01.03,108.8125,found
CUSA20113,A Space for the Unbound,,,False,0,,0.0,no_updates
CUSA20112,Cave Digger,Cave Digger,Original,True,1,01.06,1262.625,found
CUSA20117,Super Bomberman R Online,Super Bomberman R Online,Original,True,1,01.09,3136.875,found
CUSA20107,NHL 21,Xabi,Closed Beta,True,3,01.38,11577.625,found
CUSA20114,SHATTERLINE,,,False,0,,0.0,no_updates
CUSA20109,A Space for the Unbound,,,False,0,,0.0,no_updates
CUSA20119,Super Bomberman R Online,Super Bomberman R Online,Original,True,1,01.09,3136.875,found
CUSA20116,Batu ta Batu,,Original,False,0,,0.0,no_updates
CUSA20115,Republique,,,False,0,,0.0,no_updates
CUSA20122,Super Bomberman R Online,Super Bomberman R Online,Original,True,1,01.09,3136.875,found
CUSA20120,Pushy and Pully in Blockland,,Original,False,0,,0.0,no_updates
CUSA20123,Let's Create! Pottery VR,Let's Create! Pottery VR,Original,True,1,01.10,426.375,found
CUSA20127,真・女神轉生III NOCTURNE HD REMASTER,真・女神轉生III NOCTURNE HD REMASTER,Original,True,1,01.04,929.3125,found
CUSA20121,Batu ta Batu,,Original,False,0,,0.0,no_updates
CUSA20132,Cake Bash,Cake Bash,Original,True,1,01.05,1200.0,found
CUSA20118,Control,,,False,0,,0.0,no_updates
CUSA20130,Utawarerumono: Zan 2,うたわれるもの斬2,Original,True,1,01.08,203.25,found
CUSA20133,Mortal Shell,Mortal Shell,Game of the Year Edition Steelbook Original,True,1,01.12,3797.625,found
CUSA20128,Project Cars 3,Project CARS 3,Original,True,10,01.13,39667.5625,found
CUSA20129,진·여신전생3 NOCTURNE HD REMASTER,진·여신전생3 NOCTURNE HD REMASTER,Original,True,1,01.04,539.4375,found
CUSA20139,Five Nights at Freddy's: Sister Location,Five Nights at Freddy's: Sister Location,Original,True,1,01.01,894.3125,found
CUSA20136,Kingdom Hearts: Melody of Memory,KINGDOM HEARTS Melody of Memory,Original,True,1,01.04,382.875,found
CUSA20124,刀劍神域 彼岸遊境 βeater's Player,,Original,False,0,,0.0,no_updates
CUSA20131,Republique VR : Anniversary Edition,,,False,0,,0.0,no_updates
CUSA20125,ソードアート・オンライン アリシゼーション リコリス βeater's Player,,Original,False,0,,0.0,no_updates
CUSA20137,CrossCode,CrossCode,Original,True,1,01.11,1359.6875,found
CUSA20135,Kingdom Majestic,,Original,False,0,,0.0,no_updates
CUSA20144,A Hero and a Garden,A HERO AND A GARDEN,Original,True,1,01.03,108.8125,found
CUSA20140,Taxi Chaos,Taxi Chaos,Original,True,1,01.01,303.0625,found
CUSA20138,Virtua Fighter esports,Virtua Fighter esports,Original,True,2,02.01,5394.8125,found
CUSA20142,Through the Darkest of Times,Through the Darkest of Times,Original,True,1,01.02,486.5625,found
CUSA20141,Through the Darkest of Times,Through the Darkest of Times,Original,True,1,01.02,486.5625,found
CUSA20143,Pro Deer Hunting 2,,Original,False,0,,0.0,no_updates
CUSA20145,Star99,,Original,False,0,,0.0,no_updates
CUSA20149,Mask of Mists,,Original,False,0,,0.0,no_updates
CUSA20147,Zombie Survival Colony Builder: They Are Billions,They Are Billions,Original,True,1,01.03,80.375,found
CUSA20146,Project Cars 3,Project CARS 3,Original,True,10,01.13,39667.5625,found
CUSA20151,Toby: The Secret Mine (トビー：ひみつの鉱山),Toby: The Secret Mine (トビー：ひみつの鉱山),Original,True,1,01.01,100.9375,found
CUSA20150,Active Neurons 2,Active Neurons 2,Original,True,1,01.01,107.625,found
CUSA20155,Resident Evil Village,,,False,0,,0.0,no_updates
CUSA20153,ONINAKI Demo,ONINAKI Demo,Original,True,1,01.01,4.3125,found
CUSA20156,Resident Evil Village,,,False,0,,0.0,no_updates
CUSA20148,Norman's Great Illusion,Norman's Great Illusion,Original,True,1,01.01,67.1875,found
CUSA20152,Rock of Ages 3: Make & Break,Rock of Ages: Make and Break,Original,True,1,01.02,3229.75,found
CUSA20154,Olympic Games Tokyo 2020™ Demo 5,,Original,False,0,,0.0,no_updates
CUSA20160,Spiritfarer,Spiritfarer,Original,True,1,01.15,1944.875,found
CUSA20158,Jisei: The First Case HD,,Original,False,0,,0.0,no_updates
CUSA20159,Pinstripe,,,False,0,,0.0,no_updates
CUSA20161,Active Neurons 2,Active Neurons 2,Original,True,1,01.01,107.625,found
CUSA20162,Mask of Mists,,Original,False,0,,0.0,no_updates
CUSA20171,NBA 2K21,NBA 2K21,Original,True,10,01.12,39710.875,found
CUSA20163,Norman's Great Illusion,,Original,False,0,,0.0,no_updates
CUSA20168,Rain City,,,False,0,,0.0,no_updates
CUSA20167,Shatter Remastered Deluxe,Shatter Remastered Deluxe,Original,True,1,01.01,287.1875,found
CUSA20166,Resident Evil Village,,,False,0,,0.0,no_updates
CUSA20164,Pro Deer Hunting 2,,Original,False,0,,0.0,no_updates
CUSA20176,Marvel's Spider-Man: Miles Morales,Marvel's Spider-Man: Miles Morales,Original,True,4,01.14,12911.3125,found
CUSA20177,Marvel's Spider-Man: Miles Morales,Marvel's Spider-Man: Miles Morales,Original,True,4,01.14,13397.875,found
CUSA20165,Jisei: The First Case HD,,Original,False,0,,0.0,no_updates
CUSA20172,Resident Evil Village,,,False,0,,0.0,no_updates
CUSA20169,Atelier Ryza 2: Lost Legends & the Secret Fairy,ライザのアトリエ２ ～失われた伝承と秘密の妖精～,Original,True,1,01.09,1232.5625,found
CUSA20173,Saints Row: The Third Remastered,,,False,0,,0.0,no_updates
CUSA20170,Dariusburst: Another Chronicle EX+,DARIUSBURST ANOTHER CHRONICLE EX+,Original,True,1,01.02,156.4375,found
CUSA20182,Spiritfarer,Spiritfarer,Original,True,1,01.15,1941.5,found
CUSA20174,영웅전설 시작의 궤적,영웅전설 시작의 궤적,Original,True,1,01.15,2330.25,found
CUSA20178,MotoGP 20,MotoGP™20,Original,True,1,01.04,1004.875,found
CUSA20183,Paper Beast Demo,,Original,False,0,,0.0,no_updates
CUSA20175,英雄傳說 創之軌跡,英雄傳說 創之軌跡,Original,True,1,01.15,2396.4375,found
CUSA20190,Darkestville Castle Demo(n) Version,,Original,False,0,,0.0,no_updates
CUSA20180,THE ACADEMY: THE FIRST RIDDLE,,,False,0,,0.0,no_updates
CUSA20184,Out of Space,Out of Space,,True,1,01.01,454.0625,found
CUSA20193,Minecraft Legends,Minecraft: Legends,Original,True,1,01.13,1566.375,found
CUSA20181,THE ACADEMY: THE FIRST RIDDLE,,,False,0,,0.0,no_updates
CUSA20194,NBA 2K21 Demo,,Original,False,0,,0.0,no_updates
CUSA20179,Mortal Blitz : Combat Arena,Mortal Blitz : Combat Arena,Original,True,1,01.01,2631.0625,found
CUSA20186,Mortal Blitz : Combat Arena,Mortal Blitz : Combat Arena,Original,True,1,01.01,2631.0625,found
CUSA20192,Sniper,,Original,False,0,,0.0,no_updates
CUSA20187,The Walking Dead: Saints & Sinners,,,False,0,,0.0,no_updates
CUSA20185,Sniper,,Original,False,0,,0.0,no_updates
CUSA20189,Mortal Blitz : Combat Arena,Mortal Blitz : Combat Arena,Original,True,1,01.01,2631.0625,found
CUSA20188,A Hero and a Garden,,Original,False,0,,0.0,no_updates
CUSA20195,Paper Beast Demo,,Original,False,0,,0.0,no_updates
CUSA20197,Lunch A Palooza,Lunch A Palooza,Original,True,1,01.01,558.4375,found
CUSA20191,DASHBALL,DASHBALL,Original,True,2,01.10,4218.5625,found
CUSA20198,Escape from Tethys,,Original,False,0,,0.0,no_updates
CUSA20200,Metaverse Keeper,,,False,0,,0.0,no_updates
CUSA20199,Chicken Police,Chicken Police,Original,True,1,01.03,3949.3125,found
CUSA20206,Skate City,Skate City,Original,True,1,01.02,114.0,found
CUSA20196,Out of Space,Out of Space,Original,True,1,01.01,454.0625,found
CUSA20201,Turok,Turok,Original,True,1,01.02,75.625,found
CUSA20205,Escape from Tethys,,Original,False,0,,0.0,no_updates
CUSA20207,PHOGS!,PHOGS!,Original,True,1,01.03,693.4375,found
CUSA20203,Chess,,Original,False,0,,0.0,no_updates
CUSA20204,Chicken Police,Chicken Police,Original Original,True,1,01.03,3949.25,found
CUSA20209,Concept Destruction,,,False,0,,0.0,no_updates
CUSA20202,Kandagawa Jet Girls Digital Soundtrack,,Original,False,0,,0.0,no_updates
CUSA20218,Cooking Simulator,CookingSimulator,Original,True,3,04.01,8530.3125,found
CUSA20208,Minecraft Legends,Minecraft: Legends,Original,True,1,01.13,1566.375,found
CUSA20211,Jisei: The First Case HD,,Original,False,0,,0.0,no_updates
CUSA20212,ノースガード,Northgard,Original,True,1,01.20,107.9375,found
CUSA20213,Evoland Legendary Edition,Evoland Legendary Edition,Original,True,1,01.08,50.1875,found
CUSA20210,CUSA20210_00,風雨来記4,Original,True,1,01.12,43.4375,found
CUSA20214,Chess,,Original,False,0,,0.0,no_updates
CUSA20217,Caligula2,Caligula2,Original,True,1,01.20,239.0,found
CUSA20220,Metaverse Keeper,,,False,0,,0.0,no_updates
CUSA20215,Cyanide & Happiness - Freakpocalypse (Episode 1),,,False,0,,0.0,no_updates
CUSA20229,New Super Lucky's Tale,,Original,False,0,,0.0,no_updates
CUSA20223,The Dungeon of Naheulbeuk: The Amulet of Chaos,,,False,0,,0.0,no_updates
CUSA20227,Chorus,Chorus,Original,True,6,01.07,23703.25,found
CUSA20221,Chorus,Chorus,Day One Edition Original,True,6,01.07,23704.625,found
CUSA20219,One Dog Story,One Dog Story,Original,True,1,01.01,117.0,found
CUSA20222,CUSA20222_00,,,False,0,,0.0,no_updates
CUSA20225,Ultra Hat Dimension,,,False,0,,0.0,no_updates
CUSA20231,Alchemist Adventure,Alchemist Adventure,,True,2,01.10,4176.1875,found
CUSA20224,Clash Force,,Original,False,0,,0.0,no_updates
CUSA20216,Gran Turismo 7,,,False,0,,0.0,no_updates
CUSA20228,Darkestville Castle Demo(n) Version,,Original,False,0,,0.0,no_updates
CUSA20237,Dead Dungeon,,Original,False,0,,0.0,no_updates
CUSA20232,BAD DREAMS,BAD DREAMs EPISODE 1,Original,True,2,01.35,5407.25,found
CUSA20235,Outbuddies DX,,Original,False,0,,0.0,no_updates
CUSA20236,Crisis VRigade 2,Crisis Brigade 2 reloaded,Original,True,2,01.15,4689.625,found
CUSA20234,Ultra Hat Dimension,,Original,False,0,,0.0,no_updates
CUSA20239,Alex Kidd in Miracle World DX,Alex Kidd in Miracle World DX,Original,True,1,01.04,647.375,found
CUSA20230,DEATHVERSE: LET IT DIE,DEATHVERSE: LET IT DIE,Original,True,7,01.26,24588.125,found
CUSA20241,Playtest,Playtest,Original,True,1,01.04,11.625,found
CUSA20233,Clash Force,,Original,False,0,,0.0,no_updates
CUSA20242,One Dog Story,,Original,False,0,,0.0,no_updates
CUSA20238,The Great Perhaps,,Original,False,0,,0.0,no_updates
CUSA20246,Crash Bandicoot 4: It's About Time,,,False,0,,0.0,no_updates
CUSA20244,Tony Hawk's Pro Skater 1 + 2,,,False,0,,0.0,no_updates
CUSA20243,GTI Club: Rally Cote D'Azur,,,False,0,,0.0,no_updates
CUSA20249,Tony Hawk's Pro Skater 1 + 2,,,False,0,,0.0,no_updates
CUSA20250,GTI Club: Rally Cote D'Azur,,,False,0,,0.0,no_updates
CUSA20240,TestGame,TestGame,Original,True,18,01.25,71942.375,found
CUSA20245,Project Oak Tree,Project Oak Tree,Original,True,1,01.03,2645.9375,found
CUSA20258,Dead Dungeon,,Original,False,0,,0.0,no_updates
CUSA20251,Crash Bandicoot 4: It's About Time,,,False,0,,0.0,no_updates
CUSA20248,Tony Hawk's Pro Skater 1 + 2,,,False,0,,0.0,no_updates
CUSA20254,Ultra Hat Dimension,,Original,False,0,,0.0,no_updates
CUSA20262,Alex Kidd in Miracle World DX,Alex Kidd in Miracle World DX,Original,True,1,01.04,647.375,found
CUSA20252,More Dark,,Original,False,0,,0.0,no_updates
CUSA20255,Cyanide & Happiness - Freakpocalypse (Episode 1),,,False,0,,0.0,no_updates
CUSA20260,KELIPOT,,,False,0,,0.0,no_updates
CUSA20257,Blair Witch,,,False,0,,0.0,no_updates
CUSA20259,The Great Perhaps,,Original,False,0,,0.0,no_updates
CUSA20264,DISTRAINT 2,DISTRAINT 2,Original,True,1,01.01,389.5625,found
CUSA20261,Outbuddies DX,,Original,False,0,,0.0,no_updates
CUSA20253,Clash Force,,Original,False,0,,0.0,no_updates
CUSA20263,More Dark,,Original,False,0,,0.0,no_updates
CUSA20265,Lunch A Palooza,Lunch A Palooza,Original,True,1,01.01,558.4375,found
CUSA20271,Onee Chanbara Origin,OneeChanbara Origin,Original,True,1,01.01,22.25,found
CUSA20266,King of Seas,,,False,0,,0.0,no_updates
CUSA20267,MOTORBIKE VR,,,False,0,,0.0,no_updates
CUSA20256,DISTRAINT 2,DISTRAINT 2,Original,True,1,01.01,389.5625,found
CUSA20269,Pushy and Pully in Blockland,,Original,False,0,,0.0,no_updates
CUSA20278,Bus Driver Simulator,Bus Driver Simulator,Original,True,1,01.02,1999.0,found
CUSA20277,Monster Energy Supercross 4: The Official Videogame,Monster Energy Supercross - The Official Videogame 4,Original,True,4,01.10,15544.875,found
CUSA20268,TY the Tasmanian Tiger HD,TY the Tasmanian Tiger™,Original,True,1,01.02,2161.5,found
CUSA20272,WWE 2K22,,,False,0,,0.0,no_updates
CUSA20274,The Bluecoats - North & South,The Bluecoats - North & South,Original,True,1,01.01,1982.0,found
CUSA20276,Bowling,,Original,False,0,,0.0,no_updates
CUSA20273,Onee Chanbara Origin,OneeChanbara Origin,Original,True,1,01.01,22.25,found
CUSA20283,Turok,Turok,Original,True,1,01.02,75.625,found
CUSA20285,RACING BROS,RACING BROS,Original,True,1,01.15,2757.875,found
CUSA20279,Retro Classix: Joe & Mac,,,False,0,,0.0,no_updates
CUSA20281,Daymare 1998,,,False,0,,0.0,no_updates
CUSA20282,The Walking Dead: Saints & Sinners,,,False,0,,0.0,no_updates
CUSA20280,Bowling,,Original,False,0,,0.0,no_updates
CUSA20275,Costume Kingdom,Costume Kingdom,Original,True,1,01.01,448.375,found
CUSA20287,The Pedestrian,The Pedestrian,Original,True,1,01.01,826.25,found
CUSA20270,ESPN,ESPN,Original,True,1,03.80,30.9375,found
CUSA20290,Bus Driver Simulator,Bus Driver Simulator,Original,True,1,01.02,1998.75,found
CUSA20284,The Mean Greens,The Mean Greens,Original,True,2,01.01,5303.5625,found
CUSA20288,TOHU,TOHU,Original,True,1,01.03,1989.6875,found
CUSA20286,The Walking Dead: Saints & Sinners,,,False,0,,0.0,no_updates
CUSA20289,Taishogun: The Rise of Emperor,,Original,False,0,,0.0,no_updates
CUSA20292,Costume Kingdom,Costume Kingdom,Original,True,1,01.02,448.375,found
CUSA20291,Kawaii Deathu Desu,Kawaii Deathu Desu,Original,True,1,01.02,61.1875,found
CUSA20295,Minecraft Legends,Minecraft: Legends,Deluxe Edition Original,True,1,01.13,1566.375,found
CUSA20293,Monster Energy Supercross 4: The Official Videogame,Monster Energy Supercross - The Official Videogame 4,Original,True,4,01.10,15544.875,found
CUSA20297,GUNS AND NOTES,,,False,0,,0.0,no_updates
CUSA20294,Neptunia Virtual Stars,Neptunia Virtual Stars,Original,True,2,01.03,6957.4375,found
CUSA20296,TOHU,TOHU,Original,True,1,01.03,1989.6875,found
CUSA20298,Schlag den Star - Das 2. Spiel,Schlag den Star - Das 2. Spiel,Original,True,1,01.09,2971.25,found
CUSA20299,Manifold Garden (Original Soundtrack),,Original,False,0,,0.0,no_updates
CUSA20304,WEAPON OF CHOICE DX,,,False,0,,0.0,no_updates
CUSA20301,Persona 5 Strikers,,,False,0,,0.0,no_updates
CUSA20303,Explosionade DX,,Original,False,0,,0.0,no_updates
CUSA20305,MAD RAT DEAD,MAD RAT DEAD,Original,True,1,01.02,578.125,found
CUSA20302,New Super Lucky's Tale,,Original,False,0,,0.0,no_updates
CUSA20310,Goetia,,Original,False,0,,0.0,no_updates
CUSA20309,Assault On Metaltron,Assault On Metaltron,,True,1,01.01,777.6875,found
CUSA20300,Persona 5 Strikers,,,False,0,,0.0,no_updates
CUSA20307,No Thing,,Original,False,0,,0.0,no_updates
CUSA20311,Praey for the Gods,Praey For the Gods,,True,1,01.13,3105.9375,found
CUSA20308,Tiny Hands Adventure,,,False,0,,0.0,no_updates
CUSA20316,Teratopia,,Original,False,0,,0.0,no_updates
CUSA20312,FOX n FORESTS,,,False,0,,0.0,no_updates
CUSA20318,BALANCELOT,,,False,0,,0.0,no_updates
CUSA20313,ETERNAL,,,False,0,,0.0,no_updates
CUSA20314,New Super Lucky's Tale,,Original,False,0,,0.0,no_updates
CUSA20320,Reflection of Mine,,Original,False,0,,0.0,no_updates
CUSA20315,Brigandine: The Legend of Runersia,BRIGANDINE The Legend of Runersia,Original,True,1,01.15,1045.3125,found
CUSA20317,CRSED,CRSED,Original,True,3,02.36,11738.3125,found
CUSA20323,EarthNight,,Original,False,0,,0.0,no_updates
CUSA20319,More Dark,,Original,False,0,,0.0,no_updates
CUSA20328,Reflection of Mine,,Original,False,0,,0.0,no_updates
CUSA20324,DISTRAINT 2,,Original,False,0,,0.0,no_updates
CUSA20321,Jet Set Knights,,Original,False,0,,0.0,no_updates
CUSA20326,Memory Lane,,Original,False,0,,0.0,no_updates
CUSA20322,Vampire: The Masquerade: Coteries of New York,,Original,False,0,,0.0,no_updates
CUSA20325,Bless Unleashed,Bless Unleashed,Original,True,7,01.13,28082.9375,found
CUSA20333,GUNS AND NOTES,,,False,0,,0.0,no_updates
CUSA20331,Atelier Ryza 2: Lost Legends & the Secret Fairy,萊莎的鍊金工房２ ～失落傳說與秘密妖精～,Original,True,1,01.09,1252.75,found
